Bundesliga,Germany,2006-2007
Matchday,Home Team,Away Team,Goals Home,Goals Away,Points Home,Points Away
6,Borussia Dortmund,Hannover 96,2,2,1,1
6,1.FC Nuernberg,FSV Mainz 05,1,1,1,1
6,Arminia Bielefeld,Energie Cottbus,3,1,3,0
6,Eintracht Frankfurt,Hamburger SV,2,2,1,1
6,VfL Wolfsburg,FC Bayern Muenchen,1,0,3,0
6,Alemannia Aachen,VfL Bochum,2,1,3,0
6,SV Werder Bremen,Borussia Mgladbach,3,0,3,0
7,Hamburger SV,Schalke 04,1,2,0,3
7,1.FC Nuernberg,Arminia Bielefeld,1,1,1,1
7,VfB Stuttgart,Bayer Leverkusen,3,0,3,0
7,Borussia Mgladbach,VfL Wolfsburg,3,1,3,0
7,FSV Mainz 05,Alemannia Aachen,1,3,0,3
7,Hannover 96,Eintracht Frankfurt,1,1,1,1
7,VfL Bochum,SV Werder Bremen,0,6,0,3
7,Energie Cottbus,Borussia Dortmund,2,3,0,3
7,FC Bayern Muenchen,Hertha BSC,4,2,3,0
8,Schalke 04,Hannover 96,2,1,3,0
8,Bayer Leverkusen,Hamburger SV,1,2,0,3
8,Hertha BSC,Borussia Mgladbach,2,1,3,0
8,Borussia Dortmund,VfL Bochum,1,1,1,1
8,Arminia Bielefeld,FSV Mainz 05,1,0,3,0
8,Eintracht Frankfurt,1.FC Nuernberg,2,2,1,1
8,VfL Wolfsburg,VfB Stuttgart,1,1,1,1
8,Alemannia Aachen,Energie Cottbus,1,2,0,3
8,SV Werder Bremen,FC Bayern Muenchen,3,1,3,0
9,Hamburger SV,Hannover 96,0,0,1,1
9,1.FC Nuernberg,Borussia Dortmund,1,1,1,1
9,VfB Stuttgart,Schalke 04,3,0,3,0
9,Borussia Mgladbach,Bayer Leverkusen,0,2,0,3
9,FSV Mainz 05,SV Werder Bremen,1,6,0,3
9,Arminia Bielefeld,Alemannia Aachen,5,1,3,0
9,VfL Bochum,VfL Wolfsburg,0,1,0,3
9,Energie Cottbus,Hertha BSC,2,0,3,0
9,FC Bayern Muenchen,Eintracht Frankfurt,2,0,3,0
10,Schalke 04,FC Bayern Muenchen,2,2,1,1
10,Bayer Leverkusen,FSV Mainz 05,1,1,1,1
10,Hertha BSC,1.FC Nuernberg,2,1,3,0
10,Borussia Dortmund,Arminia Bielefeld,1,1,1,1
10,Hannover 96,VfL Bochum,0,2,0,3
10,Eintracht Frankfurt,Borussia Mgladbach,1,0,3,0
10,VfL Wolfsburg,Hamburger SV,1,0,3,0
10,Alemannia Aachen,VfB Stuttgart,2,4,0,3
10,SV Werder Bremen,Energie Cottbus,1,1,1,1
11,Borussia Dortmund,Alemannia Aachen,0,0,1,1
11,1.FC Nuernberg,SV Werder Bremen,1,2,0,3
11,VfB Stuttgart,Hamburger SV,2,0,3,0
11,Borussia Mgladbach,Schalke 04,0,2,0,3
11,FSV Mainz 05,VfL Wolfsburg,1,2,0,3
11,Arminia Bielefeld,Hertha BSC,2,2,1,1
11,VfL Bochum,Bayer Leverkusen,1,3,0,3
11,Energie Cottbus,Eintracht Frankfurt,0,1,0,3
11,FC Bayern Muenchen,Hannover 96,0,1,0,3
12,Hamburger SV,Borussia Mgladbach,1,1,1,1
12,Schalke 04,FSV Mainz 05,4,0,3,0
12,Bayer Leverkusen,FC Bayern Muenchen,2,3,0,3
12,Hertha BSC,VfL Bochum,3,3,1,1
12,Hannover 96,VfB Stuttgart,1,2,0,3
12,Eintracht Frankfurt,Arminia Bielefeld,0,3,0,3
12,VfL Wolfsburg,Energie Cottbus,0,0,1,1
12,Alemannia Aachen,1.FC Nuernberg,1,1,1,1
12,SV Werder Bremen,Borussia Dortmund,1,3,0,3
13,1.FC Nuernberg,Bayer Leverkusen,3,2,3,0
13,Borussia Mgladbach,Hannover 96,0,1,0,3
13,FSV Mainz 05,Hamburger SV,0,0,1,1
13,Arminia Bielefeld,VfL Wolfsburg,0,0,1,1
13,VfL Bochum,Eintracht Frankfurt,4,3,3,0
13,Alemannia Aachen,SV Werder Bremen,2,2,1,1
13,Energie Cottbus,Schalke 04,2,4,0,3
13,FC Bayern Muenchen,VfB Stuttgart,2,1,3,0
13,Borussia Dortmund,Hertha BSC,1,2,0,3
14,Schalke 04,VfL Bochum,2,1,3,0
14,Bayer Leverkusen,Energie Cottbus,3,1,3,0
14,Hertha BSC,Alemannia Aachen,2,1,3,0
14,VfB Stuttgart,Borussia Mgladbach,1,0,3,0
14,Hannover 96,FSV Mainz 05,1,0,3,0
14,Eintracht Frankfurt,Borussia Dortmund,1,1,1,1
14,VfL Wolfsburg,1.FC Nuernberg,1,1,1,1
14,SV Werder Bremen,Arminia Bielefeld,3,0,3,0
14,Hamburger SV,FC Bayern Muenchen,1,2,0,3
15,Borussia Dortmund,VfL Wolfsburg,1,0,3,0
15,1.FC Nuernberg,Schalke 04,0,0,1,1
15,FSV Mainz 05,VfB Stuttgart,0,0,1,1
15,Arminia Bielefeld,Bayer Leverkusen,0,0,1,1
15,VfL Bochum,Hamburger SV,2,1,3,0
15,Alemannia Aachen,Eintracht Frankfurt,2,3,0,3
15,Energie Cottbus,Hannover 96,0,1,0,3
15,FC Bayern Muenchen,Borussia Mgladbach,1,1,1,1
15,SV Werder Bremen,Hertha BSC,3,1,3,0
16,Schalke 04,Borussia Dortmund,3,1,3,0
16,Bayer Leverkusen,Hertha BSC,2,1,3,0
16,VfB Stuttgart,VfL Bochum,1,0,3,0
16,Borussia Mgladbach,FSV Mainz 05,1,1,1,1
16,Hannover 96,Arminia Bielefeld,1,1,1,1
16,Eintracht Frankfurt,SV Werder Bremen,2,6,0,3
16,VfL Wolfsburg,Alemannia Aachen,1,2,0,3
16,FC Bayern Muenchen,Energie Cottbus,2,1,3,0
16,Hamburger SV,1.FC Nuernberg,0,0,1,1
17,Borussia Dortmund,Bayer Leverkusen,1,2,0,3
17,1.FC Nuernberg,Hannover 96,3,1,3,0
17,FSV Mainz 05,FC Bayern Muenchen,0,4,0,3
17,Arminia Bielefeld,Schalke 04,0,1,0,3
17,VfL Bochum,Borussia Mgladbach,2,0,3,0
17,Alemannia Aachen,Hamburger SV,3,3,1,1
17,Energie Cottbus,VfB Stuttgart,0,0,1,1
17,SV Werder Bremen,VfL Wolfsburg,2,1,3,0
17,Hertha BSC,Eintracht Frankfurt,1,0,3,0
18,Eintracht Frankfurt,Schalke 04,1,3,0,3
18,Alemannia Aachen,Bayer Leverkusen,2,3,0,3
18,1.FC Nuernberg,VfB Stuttgart,4,1,3,0
18,Energie Cottbus,Borussia Mgladbach,3,1,3,0
18,VfL Bochum,FSV Mainz 05,0,1,0,3
18,SV Werder Bremen,Hannover 96,3,0,3,0
18,Hertha BSC,VfL Wolfsburg,2,1,3,0
18,Borussia Dortmund,FC Bayern Muenchen,3,2,3,0
18,Arminia Bielefeld,Hamburger SV,1,1,1,1
19,FSV Mainz 05,Borussia Dortmund,1,0,3,0
19,Borussia Mgladbach,1.FC Nuernberg,0,0,1,1
19,VfB Stuttgart,Arminia Bielefeld,3,2,3,0
19,VfL Wolfsburg,Eintracht Frankfurt,2,2,1,1
19,FC Bayern Muenchen,VfL Bochum,0,0,1,1
19,Schalke 04,Alemannia Aachen,2,1,3,0
19,Hamburger SV,Energie Cottbus,1,1,1,1
19,Bayer Leverkusen,SV Werder Bremen,0,2,0,3
19,Hannover 96,Hertha BSC,5,0,3,0
20,VfL Wolfsburg,Bayer Leverkusen,3,2,3,0
20,Borussia Dortmund,VfB Stuttgart,0,1,0,3
20,Arminia Bielefeld,Borussia Mgladbach,0,2,0,3
20,Eintracht Frankfurt,FSV Mainz 05,0,0,1,1
20,Alemannia Aachen,Hannover 96,1,4,0,3
20,Energie Cottbus,VfL Bochum,0,0,1,1
20,1.FC Nuernberg,FC Bayern Muenchen,3,0,3,0
20,Hertha BSC,Hamburger SV,2,1,3,0
20,SV Werder Bremen,Schalke 04,0,2,0,3
21,VfL Bochum,1.FC Nuernberg,0,2,0,3
21,FC Bayern Muenchen,Arminia Bielefeld,1,0,3,0
21,Bayer Leverkusen,Eintracht Frankfurt,2,2,1,1
21,Hannover 96,VfL Wolfsburg,2,2,1,1
21,Borussia Mgladbach,Alemannia Aachen,0,0,1,1
21,FSV Mainz 05,Energie Cottbus,4,1,3,0
21,VfB Stuttgart,SV Werder Bremen,4,1,3,0
21,Schalke 04,Hertha BSC,2,0,3,0
21,Hamburger SV,Borussia Dortmund,3,0,3,0
22,Eintracht Frankfurt,VfB Stuttgart,0,4,0,3
22,Borussia Dortmund,Borussia Mgladbach,1,0,3,0
22,Hertha BSC,FSV Mainz 05,1,2,0,3
22,Bayer Leverkusen,Hannover 96,0,1,0,3
22,Arminia Bielefeld,VfL Bochum,1,3,0,3
22,1.FC Nuernberg,Energie Cottbus,1,0,3,0
22,Alemannia Aachen,FC Bayern Muenchen,1,0,3,0
22,SV Werder Bremen,Hamburger SV,0,2,0,3
22,VfL Wolfsburg,Schalke 04,2,2,1,1
23,Hannover 96,Borussia Dortmund,4,2,3,0
23,FSV Mainz 05,1.FC Nuernberg,2,1,3,0
23,Energie Cottbus,Arminia Bielefeld,2,1,3,0
23,Hamburger SV,Eintracht Frankfurt,3,1,3,0
23,FC Bayern Muenchen,VfL Wolfsburg,2,1,3,0
23,VfL Bochum,Alemannia Aachen,2,2,1,1
23,Borussia Mgladbach,SV Werder Bremen,2,2,1,1
23,Schalke 04,Bayer Leverkusen,0,1,0,3
23,VfB Stuttgart,Hertha BSC,0,0,1,1
24,Bayer Leverkusen,VfB Stuttgart,3,1,3,0
24,VfL Wolfsburg,Borussia Mgladbach,1,0,3,0
24,Alemannia Aachen,FSV Mainz 05,2,1,3,0
24,Eintracht Frankfurt,Hannover 96,2,0,3,0
24,SV Werder Bremen,VfL Bochum,3,0,3,0
24,Borussia Dortmund,Energie Cottbus,2,3,0,3
24,Hertha BSC,FC Bayern Muenchen,2,3,0,3
24,Schalke 04,Hamburger SV,0,2,0,3
24,Arminia Bielefeld,1.FC Nuernberg,3,2,3,0
25,Borussia Mgladbach,Hertha BSC,3,1,3,0
25,VfL Bochum,Borussia Dortmund,2,0,3,0
25,FSV Mainz 05,Arminia Bielefeld,1,0,3,0
25,1.FC Nuernberg,Eintracht Frankfurt,2,2,1,1
25,VfB Stuttgart,VfL Wolfsburg,0,0,1,1
25,Energie Cottbus,Alemannia Aachen,0,2,0,3
25,FC Bayern Muenchen,SV Werder Bremen,1,1,1,1
25,Hannover 96,Schalke 04,1,1,1,1
25,Hamburger SV,Bayer Leverkusen,0,0,1,1
26,Schalke 04,VfB Stuttgart,1,0,3,0
26,Bayer Leverkusen,Borussia Mgladbach,1,0,3,0
26,SV Werder Bremen,FSV Mainz 05,2,0,3,0
26,Alemannia Aachen,Arminia Bielefeld,2,0,3,0
26,VfL Wolfsburg,VfL Bochum,3,1,3,0
26,Hertha BSC,Energie Cottbus,0,1,0,3
26,Eintracht Frankfurt,FC Bayern Muenchen,1,0,3,0
26,Hannover 96,Hamburger SV,0,0,1,1
26,Borussia Dortmund,1.FC Nuernberg,0,0,1,1
27,Arminia Bielefeld,Borussia Dortmund,1,0,3,0
27,VfL Bochum,Hannover 96,2,0,3,0
27,Borussia Mgladbach,Eintracht Frankfurt,1,1,1,1
27,Hamburger SV,VfL Wolfsburg,1,0,3,0
27,VfB Stuttgart,Alemannia Aachen,3,1,3,0
27,Energie Cottbus,SV Werder Bremen,0,0,1,1
27,FC Bayern Muenchen,Schalke 04,2,0,3,0
27,FSV Mainz 05,Bayer Leverkusen,1,3,0,3
27,1.FC Nuernberg,Hertha BSC,2,1,3,0
28,Schalke 04,Borussia Mgladbach,2,0,3,0
28,VfL Wolfsburg,FSV Mainz 05,3,2,3,0
28,Hertha BSC,Arminia Bielefeld,1,1,1,1
28,Bayer Leverkusen,VfL Bochum,1,4,0,3
28,Eintracht Frankfurt,Energie Cottbus,1,3,0,3
28,Hannover 96,FC Bayern Muenchen,1,2,0,3
28,Alemannia Aachen,Borussia Dortmund,1,4,0,3
28,SV Werder Bremen,1.FC Nuernberg,1,0,3,0
28,Hamburger SV,VfB Stuttgart,2,4,0,3
29,VfL Bochum,Hertha BSC,1,3,0,3
29,VfB Stuttgart,Hannover 96,2,1,3,0
29,Arminia Bielefeld,Eintracht Frankfurt,2,4,0,3
29,Energie Cottbus,VfL Wolfsburg,3,2,3,0
29,1.FC Nuernberg,Alemannia Aachen,1,0,3,0
29,Borussia Dortmund,SV Werder Bremen,0,2,0,3
29,Borussia Mgladbach,Hamburger SV,0,1,0,3
29,FSV Mainz 05,Schalke 04,0,3,0,3
29,FC Bayern Muenchen,Bayer Leverkusen,2,1,3,0
30,Hamburger SV,FSV Mainz 05,2,2,1,1
30,VfL Wolfsburg,Arminia Bielefeld,2,3,0,3
30,Eintracht Frankfurt,VfL Bochum,0,3,0,3
30,SV Werder Bremen,Alemannia Aachen,3,1,3,0
30,Schalke 04,Energie Cottbus,2,0,3,0
30,VfB Stuttgart,FC Bayern Muenchen,2,0,3,0
30,Hertha BSC,Borussia Dortmund,0,1,0,3
30,Bayer Leverkusen,1.FC Nuernberg,2,0,3,0
30,Hannover 96,Borussia Mgladbach,1,0,3,0
31,Alemannia Aachen,Hertha BSC,0,4,0,3
31,Borussia Mgladbach,VfB Stuttgart,0,1,0,3
31,FSV Mainz 05,Hannover 96,1,2,0,3
31,Borussia Dortmund,Eintracht Frankfurt,2,0,3,0
31,1.FC Nuernberg,VfL Wolfsburg,1,1,1,1
31,Arminia Bielefeld,SV Werder Bremen,3,2,3,0
31,FC Bayern Muenchen,Hamburger SV,1,2,0,3
31,VfL Bochum,Schalke 04,2,1,3,0
31,Energie Cottbus,Bayer Leverkusen,2,1,3,0
32,VfB Stuttgart,FSV Mainz 05,2,0,3,0
32,Bayer Leverkusen,Arminia Bielefeld,1,2,0,3
32,Hamburger SV,VfL Bochum,0,3,0,3
32,Eintracht Frankfurt,Alemannia Aachen,4,0,3,0
32,Hannover 96,Energie Cottbus,2,0,3,0
32,Borussia Mgladbach,FC Bayern Muenchen,1,1,1,1
32,Hertha BSC,SV Werder Bremen,1,4,0,3
32,VfL Wolfsburg,Borussia Dortmund,0,2,0,3
32,Schalke 04,1.FC Nuernberg,1,0,3,0
33,VfL Bochum,VfB Stuttgart,2,3,0,3
33,FSV Mainz 05,Borussia Mgladbach,3,0,3,0
33,Arminia Bielefeld,Hannover 96,3,1,3,0
33,SV Werder Bremen,Eintracht Frankfurt,1,2,0,3
33,Alemannia Aachen,VfL Wolfsburg,2,2,1,1
33,Energie Cottbus,FC Bayern Muenchen,0,3,0,3
33,1.FC Nuernberg,Hamburger SV,0,2,0,3
33,Borussia Dortmund,Schalke 04,2,0,3,0
33,Hertha BSC,Bayer Leverkusen,2,3,0,3
34,Schalke 04,Arminia Bielefeld,2,1,3,0
34,Borussia Mgladbach,VfL Bochum,0,2,0,3
34,Hamburger SV,Alemannia Aachen,4,0,3,0
34,VfB Stuttgart,Energie Cottbus,2,1,3,0
34,VfL Wolfsburg,SV Werder Bremen,0,2,0,3
34,Eintracht Frankfurt,Hertha BSC,1,2,0,3
34,Bayer Leverkusen,Borussia Dortmund,2,1,3,0
34,Hannover 96,1.FC Nuernberg,0,3,0,3
34,FC Bayern Muenchen,FSV Mainz 05,5,2,3,0
