Bundesliga,Germany,2007-2008
Matchday,Home Team,Away Team,Goals Home,Goals Away,Points Home,Points Away
7,VfB Stuttgart,VfL Bochum,1,0,3,0
7,MSV Duisburg,Schalke 04,0,2,0,3
7,FC Bayern Muenchen,Energie Cottbus,5,0,3,0
7,1.FC Nuernberg,Bayer Leverkusen,1,2,0,3
8,Karlsruher SC,Borussia Dortmund,3,1,3,0
8,Schalke 04,Hertha BSC,1,0,3,0
8,FC Hansa Rostock,VfB Stuttgart,2,1,3,0
8,SV Werder Bremen,Arminia Bielefeld,8,1,3,0
8,Bayer Leverkusen,FC Bayern Muenchen,0,1,0,3
8,Hamburger SV,VfL Wolfsburg,2,2,1,1
8,VfL Bochum,1.FC Nuernberg,3,3,1,1
8,Hannover 96,MSV Duisburg,2,1,3,0
8,Energie Cottbus,Eintracht Frankfurt,2,2,1,1
9,Arminia Bielefeld,Hamburger SV,0,1,0,3
9,Eintracht Frankfurt,Bayer Leverkusen,2,1,3,0
9,VfL Wolfsburg,FC Hansa Rostock,1,0,3,0
9,VfB Stuttgart,Hannover 96,0,2,0,3
9,MSV Duisburg,SV Werder Bremen,1,3,0,3
9,Schalke 04,Karlsruher SC,0,2,0,3
9,FC Bayern Muenchen,1.FC Nuernberg,3,0,3,0
9,Borussia Dortmund,VfL Bochum,2,1,3,0
9,Hertha BSC,Energie Cottbus,0,0,1,1
10,VfL Bochum,FC Bayern Muenchen,1,2,0,3
10,Hannover 96,VfL Wolfsburg,2,2,1,1
10,Energie Cottbus,MSV Duisburg,1,2,0,3
10,Karlsruher SC,Arminia Bielefeld,0,0,1,1
10,SV Werder Bremen,Hertha BSC,3,2,3,0
10,FC Hansa Rostock,Schalke 04,1,1,1,1
10,Bayer Leverkusen,Borussia Dortmund,2,2,1,1
10,1.FC Nuernberg,Eintracht Frankfurt,5,1,3,0
10,Hamburger SV,VfB Stuttgart,4,1,3,0
11,Borussia Dortmund,FC Bayern Muenchen,0,0,1,1
11,Hertha BSC,VfL Bochum,2,0,3,0
11,Arminia Bielefeld,Energie Cottbus,1,1,1,1
11,Eintracht Frankfurt,Hannover 96,0,0,1,1
11,VfL Wolfsburg,1.FC Nuernberg,3,1,3,0
11,FC Hansa Rostock,Karlsruher SC,0,0,1,1
11,VfB Stuttgart,Bayer Leverkusen,1,0,3,0
11,MSV Duisburg,Hamburger SV,0,1,0,3
11,Schalke 04,SV Werder Bremen,1,1,1,1
12,Energie Cottbus,Schalke 04,1,0,3,0
12,SV Werder Bremen,FC Hansa Rostock,1,0,3,0
12,Karlsruher SC,MSV Duisburg,1,0,3,0
12,FC Bayern Muenchen,Eintracht Frankfurt,0,0,1,1
12,Bayer Leverkusen,Arminia Bielefeld,4,0,3,0
12,1.FC Nuernberg,VfB Stuttgart,0,1,0,3
12,Hamburger SV,Hertha BSC,2,1,3,0
12,VfL Bochum,VfL Wolfsburg,5,3,3,0
12,Hannover 96,Borussia Dortmund,2,1,3,0
13,Arminia Bielefeld,1.FC Nuernberg,3,1,3,0
13,VfL Wolfsburg,Bayer Leverkusen,1,2,0,3
13,FC Hansa Rostock,Energie Cottbus,3,2,3,0
13,VfB Stuttgart,FC Bayern Muenchen,3,1,3,0
13,MSV Duisburg,VfL Bochum,0,2,0,3
13,Schalke 04,Hamburger SV,1,1,1,1
13,SV Werder Bremen,Karlsruher SC,4,0,3,0
13,Borussia Dortmund,Eintracht Frankfurt,1,1,1,1
13,Hertha BSC,Hannover 96,1,0,3,0
14,Hamburger SV,FC Hansa Rostock,2,0,3,0
14,VfL Bochum,Arminia Bielefeld,3,0,3,0
14,Hannover 96,Schalke 04,2,3,0,3
14,Energie Cottbus,SV Werder Bremen,0,2,0,3
14,Eintracht Frankfurt,VfB Stuttgart,1,4,0,3
14,FC Bayern Muenchen,VfL Wolfsburg,2,1,3,0
14,Karlsruher SC,Hertha BSC,2,1,3,0
14,Bayer Leverkusen,MSV Duisburg,4,1,3,0
14,1.FC Nuernberg,Borussia Dortmund,2,0,3,0
15,FC Hansa Rostock,Hannover 96,0,3,0,3
15,VfB Stuttgart,Borussia Dortmund,1,2,0,3
15,MSV Duisburg,1.FC Nuernberg,1,0,3,0
15,Schalke 04,VfL Bochum,1,0,3,0
15,SV Werder Bremen,Hamburger SV,2,1,3,0
15,Hertha BSC,Bayer Leverkusen,0,3,0,3
15,Arminia Bielefeld,FC Bayern Muenchen,0,1,0,3
15,Energie Cottbus,Karlsruher SC,2,0,3,0
15,VfL Wolfsburg,Eintracht Frankfurt,2,2,1,1
16,VfL Bochum,Karlsruher SC,2,2,1,1
16,Borussia Dortmund,Arminia Bielefeld,6,1,3,0
16,Hannover 96,SV Werder Bremen,4,3,3,0
16,VfB Stuttgart,VfL Wolfsburg,3,1,3,0
16,Eintracht Frankfurt,Schalke 04,2,2,1,1
16,FC Bayern Muenchen,MSV Duisburg,0,0,1,1
16,Bayer Leverkusen,FC Hansa Rostock,3,0,3,0
16,1.FC Nuernberg,Hertha BSC,2,1,3,0
16,Hamburger SV,Energie Cottbus,0,0,1,1
17,Energie Cottbus,Hannover 96,5,1,3,0
17,VfL Wolfsburg,Borussia Dortmund,4,0,3,0
17,Karlsruher SC,Hamburger SV,1,1,1,1
17,FC Hansa Rostock,VfL Bochum,2,0,3,0
17,Schalke 04,1.FC Nuernberg,2,1,3,0
17,MSV Duisburg,Eintracht Frankfurt,0,1,0,3
17,SV Werder Bremen,Bayer Leverkusen,5,2,3,0
17,Hertha BSC,FC Bayern Muenchen,0,0,1,1
17,Arminia Bielefeld,VfB Stuttgart,2,0,3,0
18,Energie Cottbus,Bayer Leverkusen,2,3,0,3
18,Karlsruher SC,1.FC Nuernberg,2,0,3,0
18,SV Werder Bremen,VfL Bochum,1,2,0,3
18,MSV Duisburg,Borussia Dortmund,3,3,1,1
18,Hamburger SV,Hannover 96,1,1,1,1
18,Hertha BSC,Eintracht Frankfurt,0,3,0,3
18,Schalke 04,VfB Stuttgart,4,1,3,0
18,Arminia Bielefeld,VfL Wolfsburg,0,1,0,3
18,FC Hansa Rostock,FC Bayern Muenchen,1,2,0,3
19,1.FC Nuernberg,FC Hansa Rostock,1,1,1,1
19,Borussia Dortmund,Schalke 04,2,3,0,3
19,VfL Wolfsburg,MSV Duisburg,2,1,3,0
19,FC Bayern Muenchen,SV Werder Bremen,1,1,1,1
19,Bayer Leverkusen,Hamburger SV,1,1,1,1
19,VfB Stuttgart,Hertha BSC,1,3,0,3
19,Eintracht Frankfurt,Arminia Bielefeld,2,1,3,0
19,VfL Bochum,Energie Cottbus,3,3,1,1
19,Hannover 96,Karlsruher SC,2,2,1,1
20,Energie Cottbus,Borussia Dortmund,0,2,0,3
20,Hertha BSC,Arminia Bielefeld,1,0,3,0
20,FC Hansa Rostock,Eintracht Frankfurt,1,0,3,0
20,MSV Duisburg,VfB Stuttgart,2,3,0,3
20,Schalke 04,VfL Wolfsburg,1,2,0,3
20,Hannover 96,FC Bayern Muenchen,0,3,0,3
20,Karlsruher SC,Bayer Leverkusen,2,2,1,1
20,SV Werder Bremen,1.FC Nuernberg,2,0,3,0
20,Hamburger SV,VfL Bochum,3,0,3,0
21,VfL Wolfsburg,Hertha BSC,0,0,1,1
21,VfL Bochum,Hannover 96,2,1,3,0
21,1.FC Nuernberg,Energie Cottbus,1,1,1,1
21,VfB Stuttgart,Karlsruher SC,3,1,3,0
21,Borussia Dortmund,FC Hansa Rostock,1,0,3,0
21,Bayer Leverkusen,Schalke 04,1,0,3,0
21,Arminia Bielefeld,MSV Duisburg,0,2,0,3
21,Eintracht Frankfurt,SV Werder Bremen,1,0,3,0
21,FC Bayern Muenchen,Hamburger SV,1,1,1,1
22,Karlsruher SC,VfL Wolfsburg,3,1,3,0
22,Energie Cottbus,VfB Stuttgart,0,1,0,3
22,Hertha BSC,MSV Duisburg,2,0,3,0
22,Schalke 04,FC Bayern Muenchen,0,1,0,3
22,VfL Bochum,Bayer Leverkusen,2,0,3,0
22,Hannover 96,1.FC Nuernberg,2,1,3,0
22,SV Werder Bremen,Borussia Dortmund,2,0,3,0
22,FC Hansa Rostock,Arminia Bielefeld,1,1,1,1
22,Hamburger SV,Eintracht Frankfurt,4,1,3,0
23,Bayer Leverkusen,Hannover 96,2,0,3,0
23,VfL Wolfsburg,Energie Cottbus,3,0,3,0
23,FC Bayern Muenchen,Karlsruher SC,2,0,3,0
23,Arminia Bielefeld,Schalke 04,0,2,0,3
23,MSV Duisburg,FC Hansa Rostock,1,1,1,1
23,VfB Stuttgart,SV Werder Bremen,6,3,3,0
23,1.FC Nuernberg,Hamburger SV,0,0,1,1
23,Eintracht Frankfurt,VfL Bochum,1,1,1,1
23,Borussia Dortmund,Hertha BSC,1,1,1,1
24,FC Hansa Rostock,Hertha BSC,0,0,1,1
24,Hannover 96,Arminia Bielefeld,2,2,1,1
24,Karlsruher SC,Eintracht Frankfurt,0,1,0,3
24,SV Werder Bremen,VfL Wolfsburg,0,1,0,3
24,VfL Bochum,VfB Stuttgart,1,1,1,1
24,Schalke 04,MSV Duisburg,2,1,3,0
24,Energie Cottbus,FC Bayern Muenchen,2,0,3,0
24,Bayer Leverkusen,1.FC Nuernberg,4,1,3,0
24,Hamburger SV,Borussia Dortmund,1,0,3,0
25,FC Bayern Muenchen,Bayer Leverkusen,2,1,3,0
25,VfL Wolfsburg,Hamburger SV,1,1,1,1
25,1.FC Nuernberg,VfL Bochum,1,1,1,1
25,MSV Duisburg,Hannover 96,1,1,1,1
25,Eintracht Frankfurt,Energie Cottbus,2,1,3,0
25,Borussia Dortmund,Karlsruher SC,1,1,1,1
25,Hertha BSC,Schalke 04,1,2,0,3
25,VfB Stuttgart,FC Hansa Rostock,4,1,3,0
25,Arminia Bielefeld,SV Werder Bremen,1,1,1,1
26,FC Hansa Rostock,VfL Wolfsburg,0,1,0,3
26,Hannover 96,VfB Stuttgart,0,0,1,1
26,SV Werder Bremen,MSV Duisburg,1,2,0,3
26,Karlsruher SC,Schalke 04,0,0,1,1
26,1.FC Nuernberg,FC Bayern Muenchen,1,1,1,1
26,VfL Bochum,Borussia Dortmund,3,3,1,1
26,Energie Cottbus,Hertha BSC,2,1,3,0
26,Hamburger SV,Arminia Bielefeld,1,1,1,1
26,Bayer Leverkusen,Eintracht Frankfurt,0,2,0,3
27,VfL Wolfsburg,Hannover 96,3,2,3,0
27,MSV Duisburg,Energie Cottbus,0,1,0,3
27,Arminia Bielefeld,Karlsruher SC,1,0,3,0
27,Hertha BSC,SV Werder Bremen,1,2,0,3
27,Schalke 04,FC Hansa Rostock,1,0,3,0
27,Borussia Dortmund,Bayer Leverkusen,2,1,3,0
27,Eintracht Frankfurt,1.FC Nuernberg,1,3,0,3
27,VfB Stuttgart,Hamburger SV,1,0,3,0
27,FC Bayern Muenchen,VfL Bochum,3,1,3,0
28,VfL Bochum,Hertha BSC,1,1,1,1
28,Energie Cottbus,Arminia Bielefeld,1,0,3,0
28,Hannover 96,Eintracht Frankfurt,2,1,3,0
28,1.FC Nuernberg,VfL Wolfsburg,1,0,3,0
28,Karlsruher SC,FC Hansa Rostock,1,2,0,3
28,Bayer Leverkusen,VfB Stuttgart,3,0,3,0
28,Hamburger SV,MSV Duisburg,0,1,0,3
28,SV Werder Bremen,Schalke 04,5,1,3,0
28,FC Bayern Muenchen,Borussia Dortmund,5,0,3,0
29,Schalke 04,Energie Cottbus,5,0,3,0
29,FC Hansa Rostock,SV Werder Bremen,1,2,0,3
29,MSV Duisburg,Karlsruher SC,0,1,0,3
29,Eintracht Frankfurt,FC Bayern Muenchen,1,3,0,3
29,Arminia Bielefeld,Bayer Leverkusen,1,0,3,0
29,VfB Stuttgart,1.FC Nuernberg,3,0,3,0
29,Hertha BSC,Hamburger SV,0,0,1,1
29,VfL Wolfsburg,VfL Bochum,0,1,0,3
29,Borussia Dortmund,Hannover 96,1,3,0,3
30,1.FC Nuernberg,Arminia Bielefeld,2,2,1,1
30,Bayer Leverkusen,VfL Wolfsburg,2,2,1,1
30,Energie Cottbus,FC Hansa Rostock,2,1,3,0
30,FC Bayern Muenchen,VfB Stuttgart,4,1,3,0
30,VfL Bochum,MSV Duisburg,1,1,1,1
30,Hamburger SV,Schalke 04,0,1,0,3
30,Karlsruher SC,SV Werder Bremen,3,3,1,1
30,Eintracht Frankfurt,Borussia Dortmund,1,1,1,1
30,Hannover 96,Hertha BSC,2,2,1,1
31,Arminia Bielefeld,VfL Bochum,2,0,3,0
31,Schalke 04,Hannover 96,1,1,1,1
31,SV Werder Bremen,Energie Cottbus,2,0,3,0
31,VfB Stuttgart,Eintracht Frankfurt,4,1,3,0
31,VfL Wolfsburg,FC Bayern Muenchen,0,0,1,1
31,Hertha BSC,Karlsruher SC,3,1,3,0
31,MSV Duisburg,Bayer Leverkusen,3,2,3,0
31,Borussia Dortmund,1.FC Nuernberg,0,0,1,1
31,FC Hansa Rostock,Hamburger SV,1,3,0,3
32,Hamburger SV,SV Werder Bremen,0,1,0,3
32,Bayer Leverkusen,Hertha BSC,1,2,0,3
32,FC Bayern Muenchen,Arminia Bielefeld,2,0,3,0
32,Karlsruher SC,Energie Cottbus,1,1,1,1
32,Eintracht Frankfurt,VfL Wolfsburg,2,3,0,3
32,Hannover 96,FC Hansa Rostock,3,0,3,0
32,Borussia Dortmund,VfB Stuttgart,3,2,3,0
32,1.FC Nuernberg,MSV Duisburg,2,0,3,0
32,VfL Bochum,Schalke 04,0,3,0,3
33,SV Werder Bremen,Hannover 96,6,1,3,0
33,VfL Wolfsburg,VfB Stuttgart,4,0,3,0
33,Schalke 04,Eintracht Frankfurt,1,0,3,0
33,MSV Duisburg,FC Bayern Muenchen,2,3,0,3
33,FC Hansa Rostock,Bayer Leverkusen,1,2,0,3
33,Hertha BSC,1.FC Nuernberg,1,0,3,0
33,Energie Cottbus,Hamburger SV,2,0,3,0
33,Karlsruher SC,VfL Bochum,1,3,0,3
33,Arminia Bielefeld,Borussia Dortmund,2,2,1,1
34,Borussia Dortmund,VfL Wolfsburg,2,4,0,3
34,Hamburger SV,Karlsruher SC,7,0,3,0
34,VfL Bochum,FC Hansa Rostock,1,2,0,3
34,1.FC Nuernberg,Schalke 04,0,2,0,3
34,Eintracht Frankfurt,MSV Duisburg,4,2,3,0
34,Bayer Leverkusen,SV Werder Bremen,0,1,0,3
34,FC Bayern Muenchen,Hertha BSC,4,1,3,0
34,VfB Stuttgart,Arminia Bielefeld,2,2,1,1
34,Hannover 96,Energie Cottbus,4,0,3,0
