Bundesliga,Germany,2005-2006
Matchday,Home Team,Away Team,Goals Home,Goals Away,Points Home,Points Away
4,Borussia Mgladbach,MSV Duisburg,2,1,3,0
4,Bayer Leverkusen,Schalke 04,1,1,1,1
4,Hertha BSC,VfL Wolfsburg,3,0,3,0
5,SV Werder Bremen,Borussia Dortmund,3,2,3,0
5,Arminia Bielefeld,1.FC Kaiserslautern,0,0,1,1
5,FSV Mainz 05,VfB Stuttgart,1,2,0,3
5,FC Bayern Muenchen,Hannover 96,1,0,3,0
5,VfL Wolfsburg,1.FC Nuernberg,1,1,1,1
5,Schalke 04,Hertha BSC,0,0,1,1
5,MSV Duisburg,Bayer Leverkusen,1,3,0,3
5,1.FC Koeln,Borussia Mgladbach,2,1,3,0
5,Hamburger SV,Eintracht Frankfurt,1,1,1,1
6,1.FC Nuernberg,Schalke 04,1,1,1,1
6,Hannover 96,VfL Wolfsburg,2,4,0,3
6,Eintracht Frankfurt,FC Bayern Muenchen,0,1,0,3
6,VfB Stuttgart,Hamburger SV,1,2,0,3
6,1.FC Kaiserslautern,FSV Mainz 05,0,2,0,3
6,Borussia Dortmund,Arminia Bielefeld,2,0,3,0
6,Borussia Mgladbach,SV Werder Bremen,2,1,3,0
6,Bayer Leverkusen,1.FC Koeln,2,1,3,0
6,Hertha BSC,MSV Duisburg,3,2,3,0
7,SV Werder Bremen,Bayer Leverkusen,2,1,3,0
7,Arminia Bielefeld,Borussia Mgladbach,0,2,0,3
7,FSV Mainz 05,Borussia Dortmund,1,1,1,1
7,VfB Stuttgart,1.FC Kaiserslautern,1,0,3,0
7,VfL Wolfsburg,Eintracht Frankfurt,1,0,3,0
7,Schalke 04,Hannover 96,2,0,3,0
7,MSV Duisburg,1.FC Nuernberg,1,0,3,0
7,1.FC Koeln,Hertha BSC,0,1,0,3
7,Hamburger SV,FC Bayern Muenchen,2,0,3,0
8,1.FC Nuernberg,1.FC Koeln,2,1,3,0
8,Hannover 96,MSV Duisburg,1,1,1,1
8,Eintracht Frankfurt,Schalke 04,0,1,0,3
8,FC Bayern Muenchen,VfL Wolfsburg,2,0,3,0
8,1.FC Kaiserslautern,Hamburger SV,0,3,0,3
8,Borussia Dortmund,VfB Stuttgart,0,0,1,1
8,Borussia Mgladbach,FSV Mainz 05,1,0,3,0
8,Bayer Leverkusen,Arminia Bielefeld,1,1,1,1
8,Hertha BSC,SV Werder Bremen,1,2,0,3
9,SV Werder Bremen,1.FC Nuernberg,6,2,3,0
9,Arminia Bielefeld,Hertha BSC,3,0,3,0
9,FSV Mainz 05,Bayer Leverkusen,3,1,3,0
9,VfB Stuttgart,Borussia Mgladbach,1,1,1,1
9,1.FC Kaiserslautern,Borussia Dortmund,3,3,1,1
9,Schalke 04,FC Bayern Muenchen,1,1,1,1
9,MSV Duisburg,Eintracht Frankfurt,0,1,0,3
9,1.FC Koeln,Hannover 96,1,4,0,3
9,Hamburger SV,VfL Wolfsburg,0,1,0,3
10,1.FC Nuernberg,Arminia Bielefeld,2,3,0,3
10,Hannover 96,SV Werder Bremen,0,0,1,1
10,Eintracht Frankfurt,1.FC Koeln,6,3,3,0
10,FC Bayern Muenchen,MSV Duisburg,4,0,3,0
10,VfL Wolfsburg,Schalke 04,0,0,1,1
10,Borussia Dortmund,Hamburger SV,1,1,1,1
10,Borussia Mgladbach,1.FC Kaiserslautern,4,1,3,0
10,Bayer Leverkusen,VfB Stuttgart,1,1,1,1
10,Hertha BSC,FSV Mainz 05,3,1,3,0
11,SV Werder Bremen,Eintracht Frankfurt,4,1,3,0
11,Arminia Bielefeld,Hannover 96,4,1,3,0
11,FSV Mainz 05,1.FC Nuernberg,4,1,3,0
11,VfB Stuttgart,Hertha BSC,3,3,1,1
11,1.FC Kaiserslautern,Bayer Leverkusen,2,2,1,1
11,Borussia Dortmund,Borussia Mgladbach,2,1,3,0
11,MSV Duisburg,VfL Wolfsburg,1,0,3,0
11,1.FC Koeln,FC Bayern Muenchen,1,2,0,3
11,Hamburger SV,Schalke 04,1,0,3,0
12,1.FC Nuernberg,VfB Stuttgart,0,1,0,3
12,Hannover 96,FSV Mainz 05,2,2,1,1
12,Eintracht Frankfurt,Arminia Bielefeld,3,0,3,0
12,FC Bayern Muenchen,SV Werder Bremen,3,1,3,0
12,VfL Wolfsburg,1.FC Koeln,1,1,1,1
12,Schalke 04,MSV Duisburg,3,0,3,0
12,Borussia Mgladbach,Hamburger SV,0,0,1,1
12,Bayer Leverkusen,Borussia Dortmund,2,1,3,0
12,Hertha BSC,1.FC Kaiserslautern,3,0,3,0
13,SV Werder Bremen,VfL Wolfsburg,6,1,3,0
13,Arminia Bielefeld,FC Bayern Muenchen,1,2,0,3
13,FSV Mainz 05,Eintracht Frankfurt,2,2,1,1
13,VfB Stuttgart,Hannover 96,2,2,1,1
13,1.FC Kaiserslautern,1.FC Nuernberg,1,3,0,3
13,Borussia Dortmund,Hertha BSC,2,0,3,0
13,Borussia Mgladbach,Bayer Leverkusen,1,1,1,1
13,1.FC Koeln,Schalke 04,2,2,1,1
13,Hamburger SV,MSV Duisburg,2,0,3,0
14,1.FC Nuernberg,Borussia Dortmund,1,2,0,3
14,Hannover 96,1.FC Kaiserslautern,5,1,3,0
14,Eintracht Frankfurt,VfB Stuttgart,1,1,1,1
14,FC Bayern Muenchen,FSV Mainz 05,2,1,3,0
14,VfL Wolfsburg,Arminia Bielefeld,0,0,1,1
14,Schalke 04,SV Werder Bremen,2,1,3,0
14,MSV Duisburg,1.FC Koeln,1,1,1,1
14,Bayer Leverkusen,Hamburger SV,0,1,0,3
14,Hertha BSC,Borussia Mgladbach,2,2,1,1
15,SV Werder Bremen,MSV Duisburg,2,0,3,0
15,Arminia Bielefeld,Schalke 04,0,1,0,3
15,FSV Mainz 05,VfL Wolfsburg,5,1,3,0
15,VfB Stuttgart,FC Bayern Muenchen,0,0,1,1
15,1.FC Kaiserslautern,Eintracht Frankfurt,1,2,0,3
15,Borussia Dortmund,Hannover 96,0,2,0,3
15,Borussia Mgladbach,1.FC Nuernberg,0,1,0,3
15,Bayer Leverkusen,Hertha BSC,1,2,0,3
15,Hamburger SV,1.FC Koeln,3,1,3,0
16,1.FC Nuernberg,Bayer Leverkusen,1,1,1,1
16,Hannover 96,Borussia Mgladbach,1,1,1,1
16,Eintracht Frankfurt,Borussia Dortmund,2,0,3,0
16,FC Bayern Muenchen,1.FC Kaiserslautern,2,1,3,0
16,VfL Wolfsburg,VfB Stuttgart,0,1,0,3
16,Schalke 04,FSV Mainz 05,1,0,3,0
16,MSV Duisburg,Arminia Bielefeld,1,1,1,1
16,1.FC Koeln,SV Werder Bremen,1,4,0,3
16,Hamburger SV,Hertha BSC,2,1,3,0
17,SV Werder Bremen,Hamburger SV,1,1,1,1
17,Arminia Bielefeld,1.FC Koeln,3,2,3,0
17,FSV Mainz 05,MSV Duisburg,1,1,1,1
17,VfB Stuttgart,Schalke 04,2,0,3,0
17,1.FC Kaiserslautern,VfL Wolfsburg,3,2,3,0
17,Borussia Dortmund,FC Bayern Muenchen,1,2,0,3
17,Borussia Mgladbach,Eintracht Frankfurt,4,3,3,0
17,Bayer Leverkusen,Hannover 96,0,0,1,1
17,Hertha BSC,1.FC Nuernberg,1,1,1,1
18,Arminia Bielefeld,SV Werder Bremen,0,1,0,3
18,Hertha BSC,Hannover 96,1,1,1,1
18,Bayer Leverkusen,Eintracht Frankfurt,2,1,3,0
18,Borussia Mgladbach,FC Bayern Muenchen,1,3,0,3
18,Borussia Dortmund,VfL Wolfsburg,3,2,3,0
18,1.FC Kaiserslautern,Schalke 04,0,2,0,3
18,VfB Stuttgart,MSV Duisburg,0,1,0,3
18,FSV Mainz 05,1.FC Koeln,4,2,3,0
18,1.FC Nuernberg,Hamburger SV,2,1,3,0
19,Hannover 96,1.FC Nuernberg,1,1,1,1
19,Hamburger SV,Arminia Bielefeld,2,1,3,0
19,SV Werder Bremen,FSV Mainz 05,4,2,3,0
19,1.FC Koeln,VfB Stuttgart,0,0,1,1
19,MSV Duisburg,1.FC Kaiserslautern,2,2,1,1
19,Schalke 04,Borussia Dortmund,0,0,1,1
19,VfL Wolfsburg,Borussia Mgladbach,2,0,3,0
19,FC Bayern Muenchen,Bayer Leverkusen,1,0,3,0
19,Eintracht Frankfurt,Hertha BSC,1,1,1,1
20,VfB Stuttgart,SV Werder Bremen,0,0,1,1
20,FSV Mainz 05,Arminia Bielefeld,1,1,1,1
20,1.FC Nuernberg,Eintracht Frankfurt,0,1,0,3
20,Hertha BSC,FC Bayern Muenchen,0,0,1,1
20,Bayer Leverkusen,VfL Wolfsburg,4,0,3,0
20,Borussia Mgladbach,Schalke 04,0,0,1,1
20,Borussia Dortmund,MSV Duisburg,2,0,3,0
20,1.FC Kaiserslautern,1.FC Koeln,2,2,1,1
20,Hannover 96,Hamburger SV,2,1,3,0
21,FC Bayern Muenchen,1.FC Nuernberg,2,1,3,0
21,Eintracht Frankfurt,Hannover 96,0,1,0,3
21,Hamburger SV,FSV Mainz 05,1,0,3,0
21,Arminia Bielefeld,VfB Stuttgart,2,1,3,0
21,SV Werder Bremen,1.FC Kaiserslautern,0,2,0,3
21,1.FC Koeln,Borussia Dortmund,0,0,1,1
21,MSV Duisburg,Borussia Mgladbach,1,1,1,1
21,Schalke 04,Bayer Leverkusen,7,4,3,0
21,VfL Wolfsburg,Hertha BSC,1,1,1,1
22,Borussia Dortmund,SV Werder Bremen,0,1,0,3
22,1.FC Kaiserslautern,Arminia Bielefeld,2,0,3,0
22,VfB Stuttgart,FSV Mainz 05,2,1,3,0
22,Hannover 96,FC Bayern Muenchen,1,1,1,1
22,1.FC Nuernberg,VfL Wolfsburg,1,0,3,0
22,Hertha BSC,Schalke 04,1,2,0,3
22,Bayer Leverkusen,MSV Duisburg,3,2,3,0
22,Borussia Mgladbach,1.FC Koeln,2,0,3,0
22,Eintracht Frankfurt,Hamburger SV,1,2,0,3
23,Schalke 04,1.FC Nuernberg,2,0,3,0
23,VfL Wolfsburg,Hannover 96,2,1,3,0
23,FC Bayern Muenchen,Eintracht Frankfurt,5,2,3,0
23,Hamburger SV,VfB Stuttgart,0,2,0,3
23,FSV Mainz 05,1.FC Kaiserslautern,0,2,0,3
23,Arminia Bielefeld,Borussia Dortmund,1,0,3,0
23,SV Werder Bremen,Borussia Mgladbach,2,0,3,0
23,1.FC Koeln,Bayer Leverkusen,0,3,0,3
23,MSV Duisburg,Hertha BSC,2,1,3,0
24,Bayer Leverkusen,SV Werder Bremen,1,1,1,1
24,Borussia Mgladbach,Arminia Bielefeld,2,0,3,0
24,Borussia Dortmund,FSV Mainz 05,1,1,1,1
24,1.FC Kaiserslautern,VfB Stuttgart,1,1,1,1
24,Eintracht Frankfurt,VfL Wolfsburg,1,1,1,1
24,Hannover 96,Schalke 04,1,2,0,3
24,1.FC Nuernberg,MSV Duisburg,3,0,3,0
24,Hertha BSC,1.FC Koeln,2,4,0,3
24,FC Bayern Muenchen,Hamburger SV,1,2,0,3
25,1.FC Koeln,1.FC Nuernberg,3,4,0,3
25,MSV Duisburg,Hannover 96,0,0,1,1
25,Schalke 04,Eintracht Frankfurt,2,0,3,0
25,VfL Wolfsburg,FC Bayern Muenchen,0,0,1,1
25,Hamburger SV,1.FC Kaiserslautern,3,0,3,0
25,VfB Stuttgart,Borussia Dortmund,0,0,1,1
25,FSV Mainz 05,Borussia Mgladbach,3,0,3,0
25,Arminia Bielefeld,Bayer Leverkusen,1,0,3,0
25,SV Werder Bremen,Hertha BSC,0,3,0,3
26,1.FC Nuernberg,SV Werder Bremen,3,1,3,0
26,Hertha BSC,Arminia Bielefeld,1,0,3,0
26,Bayer Leverkusen,FSV Mainz 05,1,2,0,3
26,Borussia Mgladbach,VfB Stuttgart,1,1,1,1
26,Borussia Dortmund,1.FC Kaiserslautern,2,1,3,0
26,FC Bayern Muenchen,Schalke 04,3,0,3,0
26,Eintracht Frankfurt,MSV Duisburg,5,2,3,0
26,Hannover 96,1.FC Koeln,1,0,3,0
26,VfL Wolfsburg,Hamburger SV,0,1,0,3
27,Arminia Bielefeld,1.FC Nuernberg,0,0,1,1
27,SV Werder Bremen,Hannover 96,5,0,3,0
27,1.FC Koeln,Eintracht Frankfurt,1,1,1,1
27,MSV Duisburg,FC Bayern Muenchen,1,3,0,3
27,Schalke 04,VfL Wolfsburg,2,2,1,1
27,Hamburger SV,Borussia Dortmund,2,4,0,3
27,1.FC Kaiserslautern,Borussia Mgladbach,3,0,3,0
27,VfB Stuttgart,Bayer Leverkusen,0,2,0,3
27,FSV Mainz 05,Hertha BSC,2,2,1,1
28,Eintracht Frankfurt,SV Werder Bremen,0,1,0,3
28,Hannover 96,Arminia Bielefeld,0,1,0,3
28,1.FC Nuernberg,FSV Mainz 05,3,0,3,0
28,Hertha BSC,VfB Stuttgart,2,0,3,0
28,Bayer Leverkusen,1.FC Kaiserslautern,5,1,3,0
28,Borussia Mgladbach,Borussia Dortmund,2,1,3,0
28,VfL Wolfsburg,MSV Duisburg,1,1,1,1
28,FC Bayern Muenchen,1.FC Koeln,2,2,1,1
28,Schalke 04,Hamburger SV,0,2,0,3
29,VfB Stuttgart,1.FC Nuernberg,1,0,3,0
29,FSV Mainz 05,Hannover 96,0,0,1,1
29,Arminia Bielefeld,Eintracht Frankfurt,1,0,3,0
29,SV Werder Bremen,FC Bayern Muenchen,3,0,3,0
29,1.FC Koeln,VfL Wolfsburg,3,0,3,0
29,MSV Duisburg,Schalke 04,1,1,1,1
29,Hamburger SV,Borussia Mgladbach,2,0,3,0
29,Borussia Dortmund,Bayer Leverkusen,1,2,0,3
29,1.FC Kaiserslautern,Hertha BSC,0,2,0,3
30,VfL Wolfsburg,SV Werder Bremen,1,1,1,1
30,FC Bayern Muenchen,Arminia Bielefeld,2,0,3,0
30,Eintracht Frankfurt,FSV Mainz 05,0,0,1,1
30,Hannover 96,VfB Stuttgart,3,3,1,1
30,1.FC Nuernberg,1.FC Kaiserslautern,3,2,3,0
30,Hertha BSC,Borussia Dortmund,0,0,1,1
30,Bayer Leverkusen,Borussia Mgladbach,2,1,3,0
30,Schalke 04,1.FC Koeln,1,1,1,1
30,MSV Duisburg,Hamburger SV,0,2,0,3
31,Borussia Dortmund,1.FC Nuernberg,2,1,3,0
31,1.FC Kaiserslautern,Hannover 96,1,0,3,0
31,VfB Stuttgart,Eintracht Frankfurt,0,2,0,3
31,FSV Mainz 05,FC Bayern Muenchen,2,2,1,1
31,Arminia Bielefeld,VfL Wolfsburg,0,1,0,3
31,SV Werder Bremen,Schalke 04,0,0,1,1
31,1.FC Koeln,MSV Duisburg,3,1,3,0
31,Hamburger SV,Bayer Leverkusen,0,2,0,3
31,Borussia Mgladbach,Hertha BSC,2,2,1,1
32,MSV Duisburg,SV Werder Bremen,3,5,0,3
32,Schalke 04,Arminia Bielefeld,3,1,3,0
32,VfL Wolfsburg,FSV Mainz 05,0,3,0,3
32,FC Bayern Muenchen,VfB Stuttgart,3,1,3,0
32,Eintracht Frankfurt,1.FC Kaiserslautern,2,2,1,1
32,Hannover 96,Borussia Dortmund,1,2,0,3
32,1.FC Nuernberg,Borussia Mgladbach,5,2,3,0
32,Hertha BSC,Bayer Leverkusen,1,5,0,3
32,1.FC Koeln,Hamburger SV,0,1,0,3
33,Bayer Leverkusen,1.FC Nuernberg,2,2,1,1
33,Borussia Mgladbach,Hannover 96,2,2,1,1
33,Borussia Dortmund,Eintracht Frankfurt,1,1,1,1
33,1.FC Kaiserslautern,FC Bayern Muenchen,1,1,1,1
33,VfB Stuttgart,VfL Wolfsburg,2,1,3,0
33,FSV Mainz 05,Schalke 04,1,0,3,0
33,Arminia Bielefeld,MSV Duisburg,0,2,0,3
33,SV Werder Bremen,1.FC Koeln,6,0,3,0
33,Hertha BSC,Hamburger SV,4,2,3,0
34,Hamburger SV,SV Werder Bremen,1,2,0,3
34,1.FC Koeln,Arminia Bielefeld,4,2,3,0
34,MSV Duisburg,FSV Mainz 05,0,0,1,1
34,Schalke 04,VfB Stuttgart,3,2,3,0
34,VfL Wolfsburg,1.FC Kaiserslautern,2,2,1,1
34,FC Bayern Muenchen,Borussia Dortmund,3,3,1,1
34,Eintracht Frankfurt,Borussia Mgladbach,0,2,0,3
34,Hannover 96,Bayer Leverkusen,2,2,1,1
34,1.FC Nuernberg,Hertha BSC,2,1,3,0
